# fields
key,value
document_type,large-knowledge-graph
version,1.0.0
generated,true
benchmark_size_class,large
benchmark_profile,graph-relational

# table:nodes
id,kind,label,community,weight
NODE-00140,NODE-00150,cross_links,7
NODE-00150,NODE-00151,derives_from,16
NODE-00151,NODE-00152,depends_on,17
NODE-00152,NODE-00153,mentions,1
NODE-00143,NODE-00153,cross_links,1
NODE-00153,NODE-00154,owns,2
NODE-00154,NODE-00155,derives_from,3
NODE-00155,NODE-00156,depends_on,4
NODE-00146,NODE-00156,cross_links,4
NODE-00156,NODE-00157,mentions,5
NODE-00157,NODE-00158,owns,6
NODE-00158,NODE-00159,derives_from,7
NODE-00149,NODE-00159,cross_links,7
NODE-00159,NODE-00160,depends_on,8
NODE-00160,NODE-00161,mentions,9
NODE-00161,NODE-00162,owns,10
NODE-00152,NODE-00162,cross_links,1
NODE-00162,NODE-00163,derives_from,11
NODE-00163,NODE-00164,depends_on,12
NODE-00164,NODE-00165,mentions,13
NODE-00155,NODE-00165,cross_links,4
NODE-00165,NODE-00166,owns,14
NODE-00166,NODE-00167,derives_from,15
NODE-00167,NODE-00168,depends_on,16
NODE-00158,NODE-00168,cross_links,7
NODE-00168,NODE-00169,mentions,17
NODE-00169,NODE-00170,owns,1
NODE-00170,NODE-00171,derives_from,2
NODE-00161,NODE-00171,cross_links,1
NODE-00171,NODE-00172,depends_on,3
NODE-00172,NODE-00173,mentions,4
NODE-00173,NODE-00174,owns,5
NODE-00164,NODE-00174,cross_links,4
NODE-00174,NODE-00175,derives_from,6
NODE-00175,NODE-00176,depends_on,7
NODE-00176,NODE-00177,mentions,8
NODE-00167,NODE-00177,cross_links,7
NODE-00177,NODE-00178,owns,9
NODE-00178,NODE-00179,derives_from,10
NODE-00179,NODE-00180,depends_on,11
NODE-00170,NODE-00180,cross_links,1
NODE-00180,NODE-00181,mentions,12
NODE-00181,NODE-00182,owns,13
NODE-00182,NODE-00183,derives_from,14
NODE-00173,NODE-00183,cross_links,4
NODE-00183,NODE-00184,depends_on,15
NODE-00184,NODE-00185,mentions,16
NODE-00185,NODE-00186,owns,17
NODE-00176,NODE-00186,cross_links,7
NODE-00186,NODE-00187,derives_from,1
NODE-00187,NODE-00188,depends_on,2
NODE-00188,NODE-00189,mentions,3
NODE-00179,NODE-00189,cross_links,1
NODE-00189,NODE-00190,owns,4
NODE-00190,NODE-00191,derives_from,5
NODE-00191,NODE-00192,depends_on,6
NODE-00182,NODE-00192,cross_links,4
NODE-00192,NODE-00193,mentions,7
NODE-00193,NODE-00194,owns,8
NODE-00194,NODE-00195,derives_from,9
NODE-00185,NODE-00195,cross_links,7
NODE-00195,NODE-00196,depends_on,10
NODE-00196,NODE-00197,mentions,11
NODE-00197,NODE-00198,owns,12
NODE-00188,NODE-00198,cross_links,1
NODE-00198,NODE-00199,derives_from,13
NODE-00199,NODE-00200,depends_on,14
NODE-00200,NODE-00201,mentions,15
NODE-00191,NODE-00201,cross_links,4
NODE-00201,NODE-00202,owns,16
NODE-00202,NODE-00203,derives_from,17
NODE-00203,NODE-00204,depends_on,1
NODE-00194,NODE-00204,cross_links,7
NODE-00204,NODE-00205,mentions,2
NODE-00205,NODE-00206,owns,3
NODE-00206,NODE-00207,derives_from,4
NODE-00197,NODE-00207,cross_links,1
NODE-00207,NODE-00208,depends_on,5
NODE-00208,NODE-00209,mentions,6
NODE-00209,NODE-00210,owns,7
NODE-00200,NODE-00210,cross_links,4
NODE-00210,NODE-00211,derives_from,8
NODE-00211,NODE-00212,depends_on,9
NODE-00212,NODE-00213,mentions,10
NODE-00203,NODE-00213,cross_links,7
NODE-00213,NODE-00214,owns,11
NODE-00214,NODE-00215,derives_from,12
NODE-00215,NODE-00216,depends_on,13
NODE-00206,NODE-00216,cross_links,1
NODE-00216,NODE-00217,mentions,14
NODE-00217,NODE-00218,owns,15
NODE-00218,NODE-00219,derives_from,16
NODE-00209,NODE-00219,cross_links,4
NODE-00219,NODE-00220,depends_on,17
NODE-00220,NODE-00221,mentions,1
NODE-00221,NODE-00222,owns,2
NODE-00212,NODE-00222,cross_links,7
NODE-00222,NODE-00223,derives_from,3
NODE-00223,NODE-00224,depends_on,4
NODE-00224,NODE-00225,mentions,5
NODE-00215,NODE-00225,cross_links,1
NODE-00225,NODE-00226,owns,6
NODE-00226,NODE-00227,derives_from,7
NODE-00227,NODE-00228,depends_on,8
NODE-00218,NODE-00228,cross_links,4
NODE-00228,NODE-00229,mentions,9
NODE-00229,NODE-00230,owns,10
NODE-00230,NODE-00231,derives_from,11
NODE-00221,NODE-00231,cross_links,7
NODE-00231,NODE-00232,depends_on,12
NODE-00232,NODE-00233,mentions,13
NODE-00233,NODE-00234,owns,14
NODE-00224,NODE-00234,cross_links,1
NODE-00234,NODE-00235,derives_from,15
NODE-00235,NODE-00236,depends_on,16
NODE-00236,NODE-00237,mentions,17
NODE-00227,NODE-00237,cross_links,4
NODE-00237,NODE-00238,owns,1
NODE-00238,NODE-00239,derives_from,2
NODE-00239,NODE-00240,depends_on,3
NODE-00230,NODE-00240,cross_links,7
NODE-00240,NODE-00241,mentions,4
NODE-00241,NODE-00242,owns,5
NODE-00242,NODE-00243,derives_from,6
NODE-00233,NODE-00243,cross_links,1
NODE-00243,NODE-00244,depends_on,7
NODE-00244,NODE-00245,mentions,8
NODE-00245,NODE-00246,owns,9
NODE-00236,NODE-00246,cross_links,4
NODE-00246,NODE-00247,derives_from,10
NODE-00247,NODE-00248,depends_on,11
NODE-00248,NODE-00249,mentions,12
NODE-00239,NODE-00249,cross_links,7
NODE-00249,NODE-00250,owns,13
NODE-00250,NODE-00251,derives_from,14
NODE-00251,NODE-00252,depends_on,15
NODE-00242,NODE-00252,cross_links,1
NODE-00252,NODE-00253,mentions,16
NODE-00253,NODE-00254,owns,17
NODE-00254,NODE-00255,derives_from,1
NODE-00245,NODE-00255,cross_links,4
NODE-00255,NODE-00256,depends_on,2
NODE-00256,NODE-00257,mentions,3
NODE-00257,NODE-00258,owns,4
NODE-00248,NODE-00258,cross_links,7
NODE-00258,NODE-00259,derives_from,5
NODE-00259,NODE-00260,depends_on,6
NODE-00260,NODE-00261,mentions,7
NODE-00251,NODE-00261,cross_links,1
NODE-00261,NODE-00262,owns,8
NODE-00262,NODE-00263,derives_from,9
NODE-00263,NODE-00264,depends_on,10
NODE-00254,NODE-00264,cross_links,4
NODE-00264,NODE-00265,mentions,11
NODE-00265,NODE-00266,owns,12
NODE-00266,NODE-00267,derives_from,13
NODE-00257,NODE-00267,cross_links,7
NODE-00267,NODE-00268,depends_on,14
NODE-00268,NODE-00269,mentions,15
NODE-00269,NODE-00270,owns,16
NODE-00260,NODE-00270,cross_links,1
NODE-00270,NODE-00271,derives_from,17
NODE-00271,NODE-00272,depends_on,1
NODE-00272,NODE-00273,mentions,2
NODE-00263,NODE-00273,cross_links,4
NODE-00273,NODE-00274,owns,3
NODE-00274,NODE-00275,derives_from,4
NODE-00275,NODE-00276,depends_on,5
NODE-00266,NODE-00276,cross_links,7
NODE-00276,NODE-00277,mentions,6
NODE-00277,NODE-00278,owns,7
NODE-00278,NODE-00279,derives_from,8
NODE-00269,NODE-00279,cross_links,1
NODE-00279,NODE-00280,depends_on,9
NODE-00280,NODE-00281,mentions,10
NODE-00281,NODE-00282,owns,11
NODE-00272,NODE-00282,cross_links,4
NODE-00282,NODE-00283,derives_from,12
NODE-00283,NODE-00284,depends_on,13
NODE-00284,NODE-00285,mentions,14
NODE-00275,NODE-00285,cross_links,7
NODE-00285,NODE-00286,owns,15
NODE-00286,NODE-00287,derives_from,16
NODE-00287,NODE-00288,depends_on,17
NODE-00278,NODE-00288,cross_links,1
NODE-00288,NODE-00289,mentions,1
NODE-00289,NODE-00290,owns,2
NODE-00290,NODE-00291,derives_from,3
NODE-00281,NODE-00291,cross_links,4
NODE-00291,NODE-00292,depends_on,4
NODE-00292,NODE-00293,mentions,5
NODE-00293,NODE-00294,owns,6
NODE-00284,NODE-00294,cross_links,7
NODE-00294,NODE-00295,derives_from,7
NODE-00295,NODE-00296,depends_on,8
NODE-00296,NODE-00297,mentions,9
NODE-00287,NODE-00297,cross_links,1
NODE-00297,NODE-00298,owns,10
NODE-00298,NODE-00299,derives_from,11
NODE-00299,NODE-00300,depends_on,12
NODE-00290,NODE-00300,cross_links,4
NODE-00300,NODE-00301,mentions,13
NODE-00301,NODE-00302,owns,14
NODE-00302,NODE-00303,derives_from,15
NODE-00293,NODE-00303,cross_links,7
NODE-00303,NODE-00304,depends_on,16
NODE-00304,NODE-00305,mentions,17
NODE-00305,NODE-00306,owns,1
NODE-00296,NODE-00306,cross_links,1
NODE-00306,NODE-00307,derives_from,2
NODE-00307,NODE-00308,depends_on,3
NODE-00308,NODE-00309,mentions,4
NODE-00299,NODE-00309,cross_links,4
NODE-00309,NODE-00310,owns,5
NODE-00310,NODE-00311,derives_from,6
NODE-00311,NODE-00312,depends_on,7
NODE-00302,NODE-00312,cross_links,7
NODE-00312,NODE-00313,mentions,8
NODE-00313,NODE-00314,owns,9
NODE-00314,NODE-00315,derives_from,10
NODE-00305,NODE-00315,cross_links,1
NODE-00315,NODE-00316,depends_on,11
NODE-00316,NODE-00317,mentions,12
NODE-00317,NODE-00318,owns,13
NODE-00308,NODE-00318,cross_links,4
NODE-00318,NODE-00319,derives_from,14
NODE-00319,NODE-00320,depends_on,15
NODE-00320,NODE-00321,mentions,16
NODE-00311,NODE-00321,cross_links,7
NODE-00321,NODE-00322,owns,17
NODE-00322,NODE-00323,derives_from,1
NODE-00323,NODE-00324,depends_on,2
NODE-00314,NODE-00324,cross_links,1
NODE-00324,NODE-00325,mentions,3
NODE-00325,NODE-00326,owns,4
NODE-00326,NODE-00327,derives_from,5
NODE-00317,NODE-00327,cross_links,4
NODE-00327,NODE-00328,depends_on,6
NODE-00328,NODE-00329,mentions,7
NODE-00329,NODE-00330,owns,8
NODE-00320,NODE-00330,cross_links,7
NODE-00330,NODE-00331,derives_from,9
NODE-00331,NODE-00332,depends_on,10
NODE-00332,NODE-00333,mentions,11
NODE-00323,NODE-00333,cross_links,1
NODE-00333,NODE-00334,owns,12
NODE-00334,NODE-00335,derives_from,13
NODE-00335,NODE-00336,depends_on,14
NODE-00326,NODE-00336,cross_links,4
NODE-00336,NODE-00337,mentions,15
NODE-00337,NODE-00338,owns,16
NODE-00338,NODE-00339,derives_from,17
NODE-00329,NODE-00339,cross_links,7
NODE-00339,NODE-00340,depends_on,1
NODE-00340,NODE-00341,mentions,2
NODE-00341,NODE-00342,owns,3
NODE-00332,NODE-00342,cross_links,1
NODE-00342,NODE-00343,derives_from,4
NODE-00343,NODE-00344,depends_on,5
NODE-00344,NODE-00345,mentions,6
NODE-00335,NODE-00345,cross_links,4
NODE-00345,NODE-00346,owns,7
NODE-00346,NODE-00347,derives_from,8
NODE-00347,NODE-00348,depends_on,9
NODE-00338,NODE-00348,cross_links,7
NODE-00348,NODE-00349,mentions,10
NODE-00349,NODE-00350,owns,11
NODE-00350,NODE-00351,derives_from,12
NODE-00341,NODE-00351,cross_links,1
NODE-00351,NODE-00352,depends_on,13
NODE-00352,NODE-00353,mentions,14
NODE-00353,NODE-00354,owns,15
NODE-00344,NODE-00354,cross_links,4
NODE-00354,NODE-00355,derives_from,16
NODE-00355,NODE-00356,depends_on,17
NODE-00356,NODE-00357,mentions,1
NODE-00347,NODE-00357,cross_links,7
NODE-00357,NODE-00358,owns,2
NODE-00358,NODE-00359,derives_from,3
NODE-00359,NODE-00360,depends_on,4
NODE-00350,NODE-00360,cross_links,1
NODE-00360,NODE-00361,mentions,5
NODE-00361,NODE-00362,owns,6
NODE-00362,NODE-00363,derives_from,7
NODE-00353,NODE-00363,cross_links,4
NODE-00363,NODE-00364,depends_on,8
NODE-00364,NODE-00365,mentions,9
NODE-00365,NODE-00366,owns,10
NODE-00356,NODE-00366,cross_links,7
NODE-00366,NODE-00367,derives_from,11
NODE-00367,NODE-00368,depends_on,12
NODE-00368,NODE-00369,mentions,13
NODE-00359,NODE-00369,cross_links,1
NODE-00369,NODE-00370,owns,14
NODE-00370,NODE-00371,derives_from,15
NODE-00371,NODE-00372,depends_on,16
NODE-00362,NODE-00372,cross_links,4
NODE-00372,NODE-00373,mentions,17
NODE-00373,NODE-00374,owns,1
NODE-00374,NODE-00375,derives_from,2
NODE-00365,NODE-00375,cross_links,7
NODE-00375,NODE-00376,depends_on,3
NODE-00376,NODE-00377,mentions,4
NODE-00377,NODE-00378,owns,5
NODE-00368,NODE-00378,cross_links,1
NODE-00378,NODE-00379,derives_from,6
NODE-00379,NODE-00380,depends_on,7
NODE-00380,NODE-00381,mentions,8
NODE-00371,NODE-00381,cross_links,4
NODE-00381,NODE-00382,owns,9
NODE-00382,NODE-00383,derives_from,10
NODE-00383,NODE-00384,depends_on,11
NODE-00374,NODE-00384,cross_links,7
NODE-00384,NODE-00385,mentions,12
NODE-00385,NODE-00386,owns,13
NODE-00386,NODE-00387,derives_from,14
NODE-00377,NODE-00387,cross_links,1
NODE-00387,NODE-00388,depends_on,15
NODE-00388,NODE-00389,mentions,16
NODE-00389,NODE-00390,owns,17
NODE-00380,NODE-00390,cross_links,4
NODE-00390,NODE-00391,derives_from,1
NODE-00391,NODE-00392,depends_on,2
NODE-00392,NODE-00393,mentions,3
NODE-00383,NODE-00393,cross_links,7
NODE-00393,NODE-00394,owns,4
NODE-00394,NODE-00395,derives_from,5
NODE-00395,NODE-00396,depends_on,6
NODE-00386,NODE-00396,cross_links,1
NODE-00396,NODE-00397,mentions,7
NODE-00397,NODE-00398,owns,8
NODE-00398,NODE-00399,derives_from,9
NODE-00389,NODE-00399,cross_links,4
NODE-00399,NODE-00400,depends_on,10
NODE-00400,NODE-00401,mentions,11
NODE-00401,NODE-00402,owns,12
NODE-00392,NODE-00402,cross_links,7
NODE-00402,NODE-00403,derives_from,13
NODE-00403,NODE-00404,depends_on,14
NODE-00404,NODE-00405,mentions,15
NODE-00395,NODE-00405,cross_links,1
NODE-00405,NODE-00406,owns,16
NODE-00406,NODE-00407,derives_from,17
NODE-00407,NODE-00408,depends_on,1
NODE-00398,NODE-00408,cross_links,4
NODE-00408,NODE-00409,mentions,2
NODE-00409,NODE-00410,owns,3
NODE-00410,NODE-00411,derives_from,4
NODE-00401,NODE-00411,cross_links,7
NODE-00411,NODE-00412,depends_on,5
NODE-00412,NODE-00413,mentions,6
NODE-00413,NODE-00414,owns,7
NODE-00404,NODE-00414,cross_links,1
NODE-00414,NODE-00415,derives_from,8
NODE-00415,NODE-00416,depends_on,9
NODE-00416,NODE-00417,mentions,10
NODE-00407,NODE-00417,cross_links,4
NODE-00417,NODE-00418,owns,11
NODE-00418,NODE-00419,derives_from,12
NODE-00419,NODE-00420,depends_on,13
NODE-00410,NODE-00420,cross_links,7
NODE-00420,NODE-00421,mentions,14
NODE-00421,NODE-00422,owns,15
NODE-00422,NODE-00423,derives_from,16
NODE-00413,NODE-00423,cross_links,1
NODE-00423,NODE-00424,depends_on,17
NODE-00424,NODE-00425,mentions,1
NODE-00425,NODE-00426,owns,2
NODE-00416,NODE-00426,cross_links,4
NODE-00426,NODE-00427,derives_from,3
NODE-00427,NODE-00428,depends_on,4
NODE-00428,NODE-00429,mentions,5
NODE-00419,NODE-00429,cross_links,7
NODE-00429,NODE-00430,owns,6
NODE-00430,NODE-00431,derives_from,7
NODE-00431,NODE-00432,depends_on,8
NODE-00422,NODE-00432,cross_links,1
NODE-00432,NODE-00433,mentions,9
NODE-00433,NODE-00434,owns,10
NODE-00434,NODE-00435,derives_from,11
NODE-00425,NODE-00435,cross_links,4
NODE-00435,NODE-00436,depends_on,12
NODE-00436,NODE-00437,mentions,13
NODE-00437,NODE-00438,owns,14
NODE-00428,NODE-00438,cross_links,7
NODE-00438,NODE-00439,derives_from,15
NODE-00439,NODE-00440,depends_on,16
NODE-00440,NODE-00441,mentions,17
NODE-00431,NODE-00441,cross_links,1
NODE-00441,NODE-00442,owns,1
NODE-00442,NODE-00443,derives_from,2
NODE-00443,NODE-00444,depends_on,3
NODE-00434,NODE-00444,cross_links,4
NODE-00444,NODE-00445,mentions,4
NODE-00445,NODE-00446,owns,5
NODE-00446,NODE-00447,derives_from,6
NODE-00437,NODE-00447,cross_links,7
NODE-00447,NODE-00448,depends_on,7
NODE-00448,NODE-00449,mentions,8
NODE-00449,NODE-00450,owns,9
NODE-00440,NODE-00450,cross_links,1
NODE-00450,NODE-00451,derives_from,10
NODE-00451,NODE-00452,depends_on,11
NODE-00452,NODE-00453,mentions,12
NODE-00443,NODE-00453,cross_links,4
NODE-00453,NODE-00454,owns,13
NODE-00454,NODE-00455,derives_from,14
NODE-00455,NODE-00456,depends_on,15
NODE-00446,NODE-00456,cross_links,7
NODE-00456,NODE-00457,mentions,16
NODE-00457,NODE-00458,owns,17
NODE-00458,NODE-00459,derives_from,1
NODE-00449,NODE-00459,cross_links,1
NODE-00459,NODE-00460,depends_on,2
NODE-00460,NODE-00461,mentions,3
NODE-00461,NODE-00462,owns,4
NODE-00452,NODE-00462,cross_links,4
NODE-00462,NODE-00463,derives_from,5
NODE-00463,NODE-00464,depends_on,6
NODE-00464,NODE-00465,mentions,7
NODE-00455,NODE-00465,cross_links,7
NODE-00465,NODE-00466,owns,8
NODE-00466,NODE-00467,derives_from,9
NODE-00467,NODE-00468,depends_on,10
NODE-00458,NODE-00468,cross_links,1
NODE-00468,NODE-00469,mentions,11
NODE-00469,NODE-00470,owns,12
NODE-00470,NODE-00471,derives_from,13
NODE-00461,NODE-00471,cross_links,4
NODE-00471,NODE-00472,depends_on,14
NODE-00472,NODE-00473,mentions,15
NODE-00473,NODE-00474,owns,16
NODE-00464,NODE-00474,cross_links,7
NODE-00474,NODE-00475,derives_from,17
NODE-00475,NODE-00476,depends_on,1
NODE-00476,NODE-00477,mentions,2
NODE-00467,NODE-00477,cross_links,1
NODE-00477,NODE-00478,owns,3
NODE-00478,NODE-00479,derives_from,4
NODE-00479,NODE-00480,depends_on,5
NODE-00470,NODE-00480,cross_links,4
NODE-00480,NODE-00481,mentions,6
NODE-00481,NODE-00482,owns,7
NODE-00482,NODE-00483,derives_from,8
NODE-00473,NODE-00483,cross_links,7
NODE-00483,NODE-00484,depends_on,9
NODE-00484,NODE-00485,mentions,10
NODE-00485,NODE-00486,owns,11
NODE-00476,NODE-00486,cross_links,1
NODE-00486,NODE-00487,derives_from,12
NODE-00487,NODE-00488,depends_on,13
NODE-00488,NODE-00489,mentions,14
NODE-00479,NODE-00489,cross_links,4
NODE-00489,NODE-00490,owns,15
NODE-00490,NODE-00491,derives_from,16
NODE-00491,NODE-00492,depends_on,17
NODE-00482,NODE-00492,cross_links,7
NODE-00492,NODE-00493,mentions,1
NODE-00493,NODE-00494,owns,2
NODE-00494,NODE-00495,derives_from,3
NODE-00485,NODE-00495,cross_links,1
NODE-00495,NODE-00496,depends_on,4
NODE-00496,NODE-00497,mentions,5
NODE-00497,NODE-00498,owns,6
NODE-00488,NODE-00498,cross_links,4
NODE-00498,NODE-00499,derives_from,7
NODE-00499,NODE-00500,depends_on,8
NODE-00500,NODE-00501,mentions,9
NODE-00491,NODE-00501,cross_links,7
NODE-00501,NODE-00502,owns,10
NODE-00502,NODE-00503,derives_from,11
NODE-00503,NODE-00504,depends_on,12
NODE-00494,NODE-00504,cross_links,1
NODE-00504,NODE-00505,mentions,13
NODE-00505,NODE-00506,owns,14
NODE-00506,NODE-00507,derives_from,15
NODE-00497,NODE-00507,cross_links,4
NODE-00507,NODE-00508,depends_on,16
NODE-00508,NODE-00509,mentions,17
NODE-00509,NODE-00510,owns,1
NODE-00500,NODE-00510,cross_links,7
NODE-00510,NODE-00511,derives_from,2
NODE-00511,NODE-00512,depends_on,3
NODE-00512,NODE-00513,mentions,4
NODE-00503,NODE-00513,cross_links,1
NODE-00513,NODE-00514,owns,5
NODE-00514,NODE-00515,derives_from,6
NODE-00515,NODE-00516,depends_on,7
NODE-00506,NODE-00516,cross_links,4
NODE-00516,NODE-00517,mentions,8
NODE-00517,NODE-00518,owns,9
NODE-00518,NODE-00519,derives_from,10
NODE-00509,NODE-00519,cross_links,7
NODE-00519,NODE-00520,depends_on,11
NODE-00520,NODE-00521,mentions,12
NODE-00521,NODE-00522,owns,13
NODE-00512,NODE-00522,cross_links,1
NODE-00522,NODE-00523,derives_from,14
NODE-00523,NODE-00524,depends_on,15
NODE-00524,NODE-00525,mentions,16
NODE-00515,NODE-00525,cross_links,4
NODE-00525,NODE-00526,owns,17
NODE-00526,NODE-00527,derives_from,1
NODE-00527,NODE-00528,depends_on,2
NODE-00518,NODE-00528,cross_links,7
NODE-00528,NODE-00529,mentions,3
NODE-00529,NODE-00530,owns,4
NODE-00530,NODE-00531,derives_from,5
NODE-00521,NODE-00531,cross_links,1
NODE-00531,NODE-00532,depends_on,6
NODE-00532,NODE-00533,mentions,7
